timestamp,activeWord,lastChar,correctChar,source,layout,type,length,language,funbox
2022-12-04T10:13:21.781Z,turn,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:13:23.159Z,turn,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:13:23.917Z,turn,n,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:13:25.726Z,turn,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:13:25.881Z,turn,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:32.056Z,see,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:32.211Z,see,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:32.658Z,see,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:32.860Z,should, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:33.049Z,should,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:33.583Z,should,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:34.088Z,should,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:34.968Z,should,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:35.305Z,should,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:36.682Z,should,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:36.904Z,down, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:37.314Z,down,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:37.585Z,down,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:37.953Z,down,w,w,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:38.424Z,down,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:38.603Z,only, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:38.954Z,only,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:39.370Z,only,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:40.128Z,only,i,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:41.268Z,only,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:41.870Z,only,y,y,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:42.052Z,point, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:45.048Z,point,p,p,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:45.874Z,point,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:46.793Z,point,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:47.092Z,point,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:47.403Z,point,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:47.540Z,year, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:48.145Z,year,y,y,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:49.155Z,year,r,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:50.145Z,year,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:50.329Z,year,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:50.738Z,year,t,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:51.601Z,year,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:51.801Z,set, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:53.201Z,set,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:53.680Z,set,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:54.081Z,set,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:54.195Z,give, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:54.762Z,give, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:55.335Z,give,g,g,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:56.672Z,give,o,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:57.705Z,give,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:20:59.018Z,give,k,v,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:00.033Z,give,v,v,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:00.425Z,give,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:00.682Z,word, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:01.162Z,word,w,w,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:01.326Z,word,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:03.417Z,word,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:03.809Z,word,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:04.008Z,just, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:05.123Z,just,j,j,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:06.124Z,just,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:06.624Z,just,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:07.549Z,just,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:28.214Z,back,b,b,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:28.464Z,back,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:29.562Z,back,c,c,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:30.996Z,back,k,k,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:31.444Z,begin, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:33.001Z,begin,b,b,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:33.569Z,begin,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:33.979Z,begin,g,g,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:34.614Z,begin,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:34.784Z,begin,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:34.963Z,possible, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:35.874Z,possible,p,p,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:36.765Z,possible,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:37.457Z,possible,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:37.652Z,possible,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:38.716Z,possible,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:39.706Z,possible,b,b,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:40.137Z,possible,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:40.451Z,possible,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:40.636Z,without, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:40.994Z,without,w,w,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:41.842Z,without,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:42.561Z,without,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:43.256Z,without,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:43.762Z,without,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:44.252Z,without,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:44.875Z,program,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:44.957Z,program, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:45.988Z,program,p,p,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:46.513Z,program,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:46.893Z,program,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:48.140Z,program,g,g,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:48.492Z,program,p,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:49.211Z,program,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:49.329Z,program,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:49.859Z,program,m,m,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:49.978Z,early, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:50.346Z,early,r,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:51.249Z,early,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:51.458Z,early,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:52.165Z,early,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:53.691Z,early,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:53.866Z,early,y,y,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:54.059Z,time, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:57.483Z,time,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:57.602Z,time,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:59.299Z,time,m,m,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:59.498Z,time,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:21:59.689Z,look, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:00.162Z,look,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:00.418Z,look,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:00.610Z,look,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:01.603Z,look,k,k,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:01.818Z,who, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:02.329Z,who,w,w,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:02.834Z,who,.,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:03.890Z,who,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:04.106Z,who,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:04.660Z,a, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:04.881Z,a,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:22:05.012Z,a, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:41.831Z,must,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:41.901Z,must,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:43.341Z,must,m,m,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:43.653Z,must,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:45.157Z,must,c,c,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:46.006Z,must,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:46.413Z,must,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:46.741Z,must,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:47.374Z,must,m,m,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:47.597Z,must,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:49.015Z,must,k,k,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:50.493Z,must,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:23:51.006Z,must,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:30:40.344Z,play,p,p,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:30:40.791Z,play,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:30:58.263Z,Alas!,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:30:58.936Z,Alas!,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:30:59.095Z,Alas!,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:30:59.743Z,Alas!,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:00.167Z,Alas!,!,!,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:00.674Z,Beautiful, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:03.210Z,Beautiful,d,B,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:04.531Z,Beautiful,b,b,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:05.464Z,Beautiful,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:05.664Z,Beautiful,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:06.871Z,Beautiful,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:07.113Z,Beautiful,b,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:07.248Z,Beautiful,u,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:08.049Z,Beautiful,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:08.497Z,Beautiful,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:08.735Z,Beautiful,t,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:10.144Z,Beautiful,f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:13.033Z,Beautiful,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:13.537Z,Beautiful,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:13.753Z,Summer, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:14.425Z,Summer,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:15.359Z,Summer,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:15.905Z,Summer,m,m,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:16.080Z,Summer,m,m,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:16.567Z,Summer,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:17.135Z,now,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:17.218Z,now, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:17.664Z,now,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:18.352Z,now,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:18.455Z,now,w,w,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:18.610Z,hath, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:19.193Z,hath,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:19.432Z,hath,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:19.936Z,hath,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:20.600Z,hath,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:20.897Z,"fled,", , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:21.968Z,"fled,",f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:22.553Z,"fled,",l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:24.808Z,"fled,",r,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:25.153Z,"fled,",d,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:26.034Z,"fled,",e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:26.991Z,"fled,",d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:27.620Z,"fled,",z,",",monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:27.872Z,And, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:31.458Z,And,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:33.523Z,And,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:34.231Z,And,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:34.496Z,the, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:34.868Z,the,t,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:34.967Z,the,n,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:36.200Z,the,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:36.394Z,the,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:36.611Z,face, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:37.616Z,face,f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:37.961Z,face,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:38.096Z,face,d,c,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:39.000Z,face,c,c,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:39.639Z,face,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:39.814Z,of, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:41.114Z,of,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:41.975Z,of,f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:56.544Z,DO,c,c,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:31:57.088Z,DO,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:08.632Z,DO,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:25.028Z,DO,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:25.354Z,DO, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:25.453Z,DO,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:26.397Z,DO,m,m,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:26.581Z,DO, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:27.359Z,DO,y,y,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:27.759Z,DO,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:31.991Z,DO,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:32.910Z,DO,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:33.277Z,DO, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:36.056Z,DO,f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:36.500Z,DO,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:37.093Z,DO,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:38.106Z,DO,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:38.780Z,DO,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:40.293Z,DO,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:41.173Z,DO,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:41.727Z,DO,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:53.606Z,A,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:54.439Z,pathetic, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:54.871Z,pathetic,p,p,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:55.080Z,pathetic,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:55.727Z,pathetic,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:56.089Z,pathetic,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:56.920Z,pathetic,r,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:58.015Z,pathetic,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:58.434Z,pathetic,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:58.648Z,pathetic,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:58.841Z,pathetic,d,c,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:59.526Z,pathetic,c,c,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:32:59.895Z,tale, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:00.153Z,tale,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:00.249Z,tale,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:01.679Z,tale,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:01.895Z,tale,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:02.129Z,of, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:03.241Z,of,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:05.945Z,of,f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:06.136Z,the, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:06.800Z,the,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:07.271Z,the,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:07.487Z,the,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:07.705Z,sea, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:08.034Z,sea,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:08.696Z,sea,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:08.817Z,sea,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:09.007Z,I, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:10.299Z,I,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:10.538Z,will, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:11.440Z,will,w,w,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:11.850Z,will,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:12.585Z,will,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:12.788Z,will,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:13.057Z,"unfold,", , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:14.073Z,"unfold,",u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:14.640Z,"unfold,",n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:15.233Z,"unfold,",f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:15.538Z,"unfold,",o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:16.458Z,"unfold,",l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:17.359Z,"unfold,",d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:19.231Z,"unfold,",\,",",monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:21.263Z,"unfold,",",",",",monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:22.077Z,Enough, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:24.051Z,Enough,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:24.458Z,Enough,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:25.625Z,Enough,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:26.212Z,Enough,u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:27.315Z,Enough,g,g,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:33:27.737Z,Enough,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:13.539Z,"WHY,",p,p,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:14.314Z,"WHY,",f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:15.098Z,"WHY,",u,u,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:51.788Z,ing,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:52.453Z,ing,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:52.579Z,ing,t,g,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:52.843Z,thigh, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:55.419Z,thigh,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:55.742Z,thigh,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:56.605Z,thigh,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:58.764Z,thigh,g,g,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:59.477Z,thigh,h,h,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:34:59.732Z,overead, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:00.163Z,overead,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:01.380Z,overead,v,v,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:01.999Z,overead,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:02.715Z,overead,r,r,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:03.132Z,overead,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:03.382Z,overead,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:04.030Z,overead,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:04.582Z,do, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:05.476Z,do,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:06.219Z,do,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:06.399Z,all, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:06.844Z,all,a,a,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:07.275Z,all,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:07.491Z,all,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:07.767Z,fintood, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:08.918Z,fintood,f,f,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:09.333Z,fintood,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:09.539Z,fintood,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:11.004Z,fintood,t,t,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:11.207Z,fintood,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:11.364Z,fintood,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:11.885Z,fintood,d,d,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:12.140Z,look, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:13.181Z,look,l,l,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:13.859Z,look,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:14.023Z,look,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:15.040Z,onsinge, , ,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:16.837Z,onsinge,o,o,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:18.027Z,onsinge,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:18.299Z,onsinge,s,s,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:19.179Z,onsinge,i,i,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:20.142Z,onsinge,n,n,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:20.876Z,onsinge,g,g,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:21.294Z,onsinge,e,e,monkeytype,semicolemak,words,10,english,null
2022-12-04T10:35:21.483Z,wand, , ,monkeytype,semicolemak,words,10,english,null
